,Date,NO2_nearest_1,PM10_nearest_1,NO2_nearest_2,O3_own,NO2_own,hour,day,month,day_of_week,code,lon,lat
6989,2023-10-19 04:00:00,24.0,24.86,27.0,38.0,30.0,4,19,10,3,ES1148A,2.222245,41.425621
6990,2023-10-19 05:00:00,44.0,24.86,45.0,13.0,60.0,5,19,10,3,ES1148A,2.222245,41.425621
6991,2023-10-19 06:00:00,61.0,24.86,55.0,21.0,51.0,6,19,10,3,ES1148A,2.222245,41.425621
6992,2023-10-19 07:00:00,49.0,24.86,57.0,15.0,62.0,7,19,10,3,ES1148A,2.222245,41.425621
6993,2023-10-19 08:00:00,29.0,24.86,33.0,47.0,30.0,8,19,10,3,ES1148A,2.222245,41.425621
6994,2023-10-19 09:00:00,24.0,24.86,36.0,47.0,24.0,9,19,10,3,ES1148A,2.222245,41.425621
6995,2023-10-19 10:00:00,23.0,24.86,23.0,57.0,19.0,10,19,10,3,ES1148A,2.222245,41.425621
6996,2023-10-19 11:00:00,18.0,24.86,20.0,66.0,14.0,11,19,10,3,ES1148A,2.222245,41.425621
6997,2023-10-19 12:00:00,14.0,24.86,18.0,71.0,13.0,12,19,10,3,ES1148A,2.222245,41.425621
6998,2023-10-19 13:00:00,16.0,24.86,20.0,72.0,11.0,13,19,10,3,ES1148A,2.222245,41.425621
6999,2023-10-19 14:00:00,17.0,24.86,19.0,69.0,12.0,14,19,10,3,ES1148A,2.222245,41.425621
7000,2023-10-19 15:00:00,14.0,24.86,22.0,66.0,14.0,15,19,10,3,ES1148A,2.222245,41.425621
7001,2023-10-19 16:00:00,17.0,24.86,25.0,60.0,20.0,16,19,10,3,ES1148A,2.222245,41.425621
7002,2023-10-19 17:00:00,25.0,24.86,39.0,51.0,31.0,17,19,10,3,ES1148A,2.222245,41.425621
7003,2023-10-19 18:00:00,12.0,24.86,28.0,65.0,18.0,18,19,10,3,ES1148A,2.222245,41.425621
7004,2023-10-19 19:00:00,14.0,24.86,22.0,60.0,15.0,19,19,10,3,ES1148A,2.222245,41.425621
7005,2023-10-19 20:00:00,12.0,24.86,18.0,57.0,15.0,20,19,10,3,ES1148A,2.222245,41.425621
7006,2023-10-19 21:00:00,6.0,24.86,9.0,70.0,7.0,21,19,10,3,ES1148A,2.222245,41.425621
7007,2023-10-19 22:00:00,4.0,24.86,6.0,73.0,5.0,22,19,10,3,ES1148A,2.222245,41.425621
7008,2023-10-19 23:00:00,5.0,8.33,5.0,69.0,5.0,23,19,10,3,ES1148A,2.222245,41.425621
7009,2023-10-20 00:00:00,6.0,8.33,10.0,65.0,7.0,0,20,10,4,ES1148A,2.222245,41.425621
7010,2023-10-20 01:00:00,8.0,8.33,17.0,62.0,11.0,1,20,10,4,ES1148A,2.222245,41.425621
7011,2023-10-20 02:00:00,6.0,8.33,6.0,77.0,5.0,2,20,10,4,ES1148A,2.222245,41.425621
7012,2023-10-20 03:00:00,18.0,8.33,6.0,77.0,7.0,3,20,10,4,ES1148A,2.222245,41.425621
7013,2023-10-20 04:00:00,23.0,8.33,9.0,61.0,20.0,4,20,10,4,ES1148A,2.222245,41.425621
7014,2023-10-20 05:00:00,36.0,8.33,14.0,53.0,30.0,5,20,10,4,ES1148A,2.222245,41.425621
7015,2023-10-20 06:00:00,40.0,8.33,17.0,48.0,32.0,6,20,10,4,ES1148A,2.222245,41.425621
7016,2023-10-20 07:00:00,20.0,8.33,25.0,60.0,19.0,7,20,10,4,ES1148A,2.222245,41.425621
7017,2023-10-20 08:00:00,15.0,8.33,20.0,63.0,15.0,8,20,10,4,ES1148A,2.222245,41.425621
7018,2023-10-20 09:00:00,13.0,8.33,21.0,66.0,14.0,9,20,10,4,ES1148A,2.222245,41.425621
7019,2023-10-20 10:00:00,11.0,8.33,13.0,72.0,10.0,10,20,10,4,ES1148A,2.222245,41.425621
7020,2023-10-20 11:00:00,12.0,8.33,10.0,69.0,13.0,11,20,10,4,ES1148A,2.222245,41.425621
7021,2023-10-20 12:00:00,11.0,8.33,9.0,72.0,11.0,12,20,10,4,ES1148A,2.222245,41.425621
7022,2023-10-20 13:00:00,12.0,8.33,9.0,68.0,13.0,13,20,10,4,ES1148A,2.222245,41.425621
7023,2023-10-20 14:00:00,12.0,8.33,12.0,69.0,13.0,14,20,10,4,ES1148A,2.222245,41.425621
7024,2023-10-20 15:00:00,17.0,8.33,15.0,63.0,17.0,15,20,10,4,ES1148A,2.222245,41.425621
7025,2023-10-20 16:00:00,20.0,8.33,20.0,56.0,22.0,16,20,10,4,ES1148A,2.222245,41.425621
7026,2023-10-20 17:00:00,30.0,8.33,16.0,51.0,26.0,17,20,10,4,ES1148A,2.222245,41.425621
7027,2023-10-20 18:00:00,25.0,8.33,14.0,47.0,27.0,18,20,10,4,ES1148A,2.222245,41.425621
7028,2023-10-20 19:00:00,26.0,8.33,14.0,39.0,34.0,19,20,10,4,ES1148A,2.222245,41.425621
7029,2023-10-20 20:00:00,27.0,8.33,17.0,50.0,21.0,20,20,10,4,ES1148A,2.222245,41.425621
7030,2023-10-20 21:00:00,15.0,8.33,11.0,50.0,20.0,21,20,10,4,ES1148A,2.222245,41.425621
7031,2023-10-20 22:00:00,12.0,8.33,7.0,65.0,9.0,22,20,10,4,ES1148A,2.222245,41.425621
7032,2023-10-20 23:00:00,8.0,8.39,6.0,66.0,8.0,23,20,10,4,ES1148A,2.222245,41.425621
7033,2023-10-21 00:00:00,5.0,8.39,5.0,67.0,5.0,0,21,10,5,ES1148A,2.222245,41.425621
7034,2023-10-21 01:00:00,5.0,8.39,4.0,62.0,5.0,1,21,10,5,ES1148A,2.222245,41.425621
7035,2023-10-21 02:00:00,5.0,8.39,6.0,60.0,6.0,2,21,10,5,ES1148A,2.222245,41.425621
7036,2023-10-21 03:00:00,7.0,8.39,7.0,56.0,10.0,3,21,10,5,ES1148A,2.222245,41.425621
7037,2023-10-21 04:00:00,10.0,8.39,6.0,49.0,14.0,4,21,10,5,ES1148A,2.222245,41.425621
7038,2023-10-21 05:00:00,10.0,8.39,7.0,55.0,14.0,5,21,10,5,ES1148A,2.222245,41.425621
7039,2023-10-21 06:00:00,14.0,8.39,9.0,51.0,19.0,6,21,10,5,ES1148A,2.222245,41.425621
7040,2023-10-21 07:00:00,16.0,8.39,9.0,58.0,15.0,7,21,10,5,ES1148A,2.222245,41.425621
7041,2023-10-21 08:00:00,14.0,8.39,8.0,59.0,12.0,8,21,10,5,ES1148A,2.222245,41.425621
7042,2023-10-21 09:00:00,12.0,8.39,9.0,66.0,10.0,9,21,10,5,ES1148A,2.222245,41.425621
7043,2023-10-21 10:00:00,10.0,8.39,8.0,70.0,10.0,10,21,10,5,ES1148A,2.222245,41.425621
7044,2023-10-21 11:00:00,9.0,8.39,9.0,74.0,9.0,11,21,10,5,ES1148A,2.222245,41.425621
7045,2023-10-21 12:00:00,10.0,8.39,7.0,76.0,11.0,12,21,10,5,ES1148A,2.222245,41.425621
7046,2023-10-21 13:00:00,9.0,8.39,8.0,78.0,9.0,13,21,10,5,ES1148A,2.222245,41.425621
7047,2023-10-21 14:00:00,9.0,8.39,6.0,79.0,9.0,14,21,10,5,ES1148A,2.222245,41.425621
7048,2023-10-21 15:00:00,12.0,8.39,12.0,78.0,11.0,15,21,10,5,ES1148A,2.222245,41.425621
7049,2023-10-21 16:00:00,17.0,8.39,10.0,74.0,16.0,16,21,10,5,ES1148A,2.222245,41.425621
7050,2023-10-21 17:00:00,27.0,8.39,15.0,52.0,37.0,17,21,10,5,ES1148A,2.222245,41.425621
7051,2023-10-21 18:00:00,28.0,8.39,19.0,57.0,31.0,18,21,10,5,ES1148A,2.222245,41.425621
7052,2023-10-21 19:00:00,44.0,8.39,15.0,44.0,37.0,19,21,10,5,ES1148A,2.222245,41.425621
7053,2023-10-21 20:00:00,53.0,8.39,23.0,39.0,39.0,20,21,10,5,ES1148A,2.222245,41.425621
7054,2023-10-21 21:00:00,39.0,8.39,24.0,53.0,24.0,21,21,10,5,ES1148A,2.222245,41.425621
7055,2023-10-21 22:00:00,29.0,8.39,18.0,48.0,24.0,22,21,10,5,ES1148A,2.222245,41.425621
7056,2023-10-21 23:00:00,38.0,11.67,17.0,28.0,40.0,23,21,10,5,ES1148A,2.222245,41.425621
7057,2023-10-22 00:00:00,41.0,11.67,27.0,29.0,33.0,0,22,10,6,ES1148A,2.222245,41.425621
7058,2023-10-22 01:00:00,29.0,11.67,31.0,21.0,38.0,1,22,10,6,ES1148A,2.222245,41.425621
7059,2023-10-22 02:00:00,18.0,11.67,20.0,41.0,18.0,2,22,10,6,ES1148A,2.222245,41.425621
7060,2023-10-22 03:00:00,27.0,11.67,15.0,29.0,25.0,3,22,10,6,ES1148A,2.222245,41.425621
7061,2023-10-22 04:00:00,39.0,11.67,18.0,14.0,35.0,4,22,10,6,ES1148A,2.222245,41.425621
7062,2023-10-22 05:00:00,34.0,11.67,20.0,14.0,32.0,5,22,10,6,ES1148A,2.222245,41.425621
7063,2023-10-22 06:00:00,35.0,11.67,22.0,12.0,33.0,6,22,10,6,ES1148A,2.222245,41.425621
7064,2023-10-22 07:00:00,28.0,11.67,18.0,16.0,30.0,7,22,10,6,ES1148A,2.222245,41.425621
7065,2023-10-22 08:00:00,25.0,11.67,18.0,21.0,28.0,8,22,10,6,ES1148A,2.222245,41.425621
7066,2023-10-22 09:00:00,28.0,11.67,24.0,19.0,35.0,9,22,10,6,ES1148A,2.222245,41.425621
7067,2023-10-22 10:00:00,31.0,11.67,23.0,27.0,34.0,10,22,10,6,ES1148A,2.222245,41.425621
7068,2023-10-22 11:00:00,31.0,11.67,17.0,58.0,15.0,11,22,10,6,ES1148A,2.222245,41.425621
7069,2023-10-22 12:00:00,9.0,11.67,7.0,77.0,4.0,12,22,10,6,ES1148A,2.222245,41.425621
7070,2023-10-22 13:00:00,5.0,11.67,7.0,82.0,3.0,13,22,10,6,ES1148A,2.222245,41.425621
7071,2023-10-22 14:00:00,6.0,11.67,10.0,82.0,4.0,14,22,10,6,ES1148A,2.222245,41.425621
7072,2023-10-22 15:00:00,10.0,11.67,8.0,78.0,6.0,15,22,10,6,ES1148A,2.222245,41.425621
7073,2023-10-22 16:00:00,14.0,11.67,8.0,82.0,6.0,16,22,10,6,ES1148A,2.222245,41.425621
7074,2023-10-22 17:00:00,21.0,11.67,7.0,80.0,7.0,17,22,10,6,ES1148A,2.222245,41.425621
7075,2023-10-22 18:00:00,21.0,11.67,9.0,69.0,13.0,18,22,10,6,ES1148A,2.222245,41.425621
7076,2023-10-22 19:00:00,15.0,11.67,16.0,75.0,10.0,19,22,10,6,ES1148A,2.222245,41.425621
7077,2023-10-22 20:00:00,10.0,11.67,10.0,83.0,5.0,20,22,10,6,ES1148A,2.222245,41.425621
7078,2023-10-22 21:00:00,7.0,11.67,5.0,81.0,3.0,21,22,10,6,ES1148A,2.222245,41.425621
7079,2023-10-22 22:00:00,5.0,11.67,3.0,79.0,4.0,22,22,10,6,ES1148A,2.222245,41.425621
7080,2023-10-22 23:00:00,4.0,23.33,4.0,82.0,3.0,23,22,10,6,ES1148A,2.222245,41.425621
7081,2023-10-23 00:00:00,3.0,23.33,10.0,81.0,3.0,0,23,10,0,ES1148A,2.222245,41.425621
7082,2023-10-23 01:00:00,3.0,23.33,11.0,82.0,2.0,1,23,10,0,ES1148A,2.222245,41.425621
7083,2023-10-23 02:00:00,3.0,23.33,4.0,87.0,2.0,2,23,10,0,ES1148A,2.222245,41.425621
7084,2023-10-23 03:00:00,5.0,23.33,4.0,87.0,2.0,3,23,10,0,ES1148A,2.222245,41.425621
7085,2023-10-23 04:00:00,9.0,23.33,7.0,81.0,6.0,4,23,10,0,ES1148A,2.222245,41.425621
7086,2023-10-23 05:00:00,13.0,23.33,18.0,73.0,12.0,5,23,10,0,ES1148A,2.222245,41.425621
7087,2023-10-23 06:00:00,52.0,23.33,31.0,50.0,32.0,6,23,10,0,ES1148A,2.222245,41.425621
7088,2023-10-23 07:00:00,50.0,23.33,31.0,60.0,21.0,7,23,10,0,ES1148A,2.222245,41.425621
7089,2023-10-23 08:00:00,44.0,23.33,34.0,30.0,48.0,8,23,10,0,ES1148A,2.222245,41.425621
7090,2023-10-23 09:00:00,32.0,23.33,37.0,45.0,36.0,9,23,10,0,ES1148A,2.222245,41.425621
7091,2023-10-23 10:00:00,22.0,23.33,23.0,72.0,17.0,10,23,10,0,ES1148A,2.222245,41.425621
7092,2023-10-23 11:00:00,20.0,23.33,23.0,69.0,18.0,11,23,10,0,ES1148A,2.222245,41.425621
7093,2023-10-23 12:00:00,16.0,23.33,14.0,66.0,19.0,12,23,10,0,ES1148A,2.222245,41.425621
7094,2023-10-23 13:00:00,17.0,23.33,14.0,68.0,19.0,13,23,10,0,ES1148A,2.222245,41.425621
7095,2023-10-23 14:00:00,20.0,23.33,32.0,67.0,25.0,14,23,10,0,ES1148A,2.222245,41.425621
7096,2023-10-23 15:00:00,21.0,23.33,21.0,65.0,27.0,15,23,10,0,ES1148A,2.222245,41.425621
7097,2023-10-23 16:00:00,28.0,23.33,25.0,56.0,34.0,16,23,10,0,ES1148A,2.222245,41.425621
7098,2023-10-23 17:00:00,33.0,23.33,42.0,37.0,49.0,17,23,10,0,ES1148A,2.222245,41.425621
7099,2023-10-23 18:00:00,42.0,23.33,35.0,34.0,49.0,18,23,10,0,ES1148A,2.222245,41.425621
7100,2023-10-23 19:00:00,47.0,23.33,51.0,9.0,69.0,19,23,10,0,ES1148A,2.222245,41.425621
7101,2023-10-23 20:00:00,58.0,23.33,50.0,10.0,65.0,20,23,10,0,ES1148A,2.222245,41.425621
7102,2023-10-23 21:00:00,56.0,23.33,44.0,2.0,68.0,21,23,10,0,ES1148A,2.222245,41.425621
7103,2023-10-23 22:00:00,36.0,23.33,35.0,5.0,55.0,22,23,10,0,ES1148A,2.222245,41.425621
7104,2023-10-23 23:00:00,34.0,13.37,27.0,15.0,42.0,23,23,10,0,ES1148A,2.222245,41.425621
7105,2023-10-24 00:00:00,22.0,13.37,23.0,29.0,21.0,0,24,10,1,ES1148A,2.222245,41.425621
7106,2023-10-24 01:00:00,27.0,13.37,14.0,30.0,25.0,1,24,10,1,ES1148A,2.222245,41.425621
7107,2023-10-24 02:00:00,31.0,13.37,8.0,33.0,22.0,2,24,10,1,ES1148A,2.222245,41.425621
7108,2023-10-24 03:00:00,28.0,13.37,13.0,20.0,31.0,3,24,10,1,ES1148A,2.222245,41.425621
7109,2023-10-24 04:00:00,24.0,13.37,17.0,34.0,32.0,4,24,10,1,ES1148A,2.222245,41.425621
7110,2023-10-24 05:00:00,24.0,13.37,22.0,23.0,35.0,5,24,10,1,ES1148A,2.222245,41.425621
7111,2023-10-24 06:00:00,34.0,13.37,49.0,26.0,30.0,6,24,10,1,ES1148A,2.222245,41.425621
7112,2023-10-24 07:00:00,25.40739529768451,13.37,48.0,33.0,27.0,7,24,10,1,ES1148A,2.222245,41.425621
7113,2023-10-24 08:00:00,25.40739529768451,13.37,24.0,49.0,19.0,8,24,10,1,ES1148A,2.222245,41.425621
7114,2023-10-24 09:00:00,15.0,13.37,13.0,58.0,14.0,9,24,10,1,ES1148A,2.222245,41.425621
7115,2023-10-24 10:00:00,12.0,13.37,11.0,60.0,13.0,10,24,10,1,ES1148A,2.222245,41.425621
7116,2023-10-24 11:00:00,12.0,13.37,9.0,61.0,16.0,11,24,10,1,ES1148A,2.222245,41.425621
7117,2023-10-24 12:00:00,11.0,13.37,8.0,68.0,13.0,12,24,10,1,ES1148A,2.222245,41.425621
7118,2023-10-24 13:00:00,12.0,13.37,10.0,66.0,18.0,13,24,10,1,ES1148A,2.222245,41.425621
7119,2023-10-24 14:00:00,13.0,13.37,10.0,73.0,14.0,14,24,10,1,ES1148A,2.222245,41.425621
7120,2023-10-24 15:00:00,14.0,13.37,15.0,70.0,18.0,15,24,10,1,ES1148A,2.222245,41.425621
7121,2023-10-24 16:00:00,15.0,13.37,13.0,65.0,23.0,16,24,10,1,ES1148A,2.222245,41.425621
7122,2023-10-24 17:00:00,21.0,13.37,14.0,62.0,24.0,17,24,10,1,ES1148A,2.222245,41.425621
7123,2023-10-24 18:00:00,17.0,13.37,24.0,59.0,23.0,18,24,10,1,ES1148A,2.222245,41.425621
7124,2023-10-24 19:00:00,12.0,13.37,15.0,66.0,14.0,19,24,10,1,ES1148A,2.222245,41.425621
7125,2023-10-24 20:00:00,13.0,13.37,11.0,66.0,13.0,20,24,10,1,ES1148A,2.222245,41.425621
7126,2023-10-24 21:00:00,12.0,13.37,8.0,65.0,12.0,21,24,10,1,ES1148A,2.222245,41.425621
7127,2023-10-24 22:00:00,12.0,13.37,8.0,64.0,12.0,22,24,10,1,ES1148A,2.222245,41.425621
7128,2023-10-24 23:00:00,9.0,12.22,6.0,64.0,9.0,23,24,10,1,ES1148A,2.222245,41.425621
7129,2023-10-25 00:00:00,6.0,12.22,5.0,62.0,6.0,0,25,10,2,ES1148A,2.222245,41.425621
7130,2023-10-25 01:00:00,7.0,12.22,4.0,66.0,6.0,1,25,10,2,ES1148A,2.222245,41.425621
7131,2023-10-25 02:00:00,8.0,12.22,4.0,60.0,8.0,2,25,10,2,ES1148A,2.222245,41.425621
7132,2023-10-25 03:00:00,13.0,12.22,6.0,62.0,8.0,3,25,10,2,ES1148A,2.222245,41.425621
7133,2023-10-25 04:00:00,16.0,12.22,9.0,54.0,15.0,4,25,10,2,ES1148A,2.222245,41.425621
7134,2023-10-25 05:00:00,18.0,12.22,16.0,50.0,19.0,5,25,10,2,ES1148A,2.222245,41.425621
7135,2023-10-25 06:00:00,20.0,12.22,18.0,47.0,22.0,6,25,10,2,ES1148A,2.222245,41.425621
7136,2023-10-25 07:00:00,21.0,12.22,16.0,51.20715979411254,26.381282596660938,7,25,10,2,ES1148A,2.222245,41.425621
7137,2023-10-25 08:00:00,19.0,12.22,17.0,51.20715979411254,26.381282596660938,8,25,10,2,ES1148A,2.222245,41.425621
7138,2023-10-25 09:00:00,15.0,12.22,13.0,51.20715979411254,26.381282596660938,9,25,10,2,ES1148A,2.222245,41.425621
7139,2023-10-25 10:00:00,13.0,12.22,12.0,59.0,13.0,10,25,10,2,ES1148A,2.222245,41.425621
7140,2023-10-25 11:00:00,16.0,12.22,18.0,61.0,16.0,11,25,10,2,ES1148A,2.222245,41.425621
7141,2023-10-25 12:00:00,13.0,12.22,16.0,60.0,20.0,12,25,10,2,ES1148A,2.222245,41.425621
7142,2023-10-25 13:00:00,15.0,12.22,12.0,62.0,19.0,13,25,10,2,ES1148A,2.222245,41.425621
7143,2023-10-25 14:00:00,14.0,12.22,15.0,57.0,22.0,14,25,10,2,ES1148A,2.222245,41.425621
7144,2023-10-25 15:00:00,17.0,12.22,24.0,53.0,25.0,15,25,10,2,ES1148A,2.222245,41.425621
7145,2023-10-25 16:00:00,19.0,12.22,23.0,50.0,25.0,16,25,10,2,ES1148A,2.222245,41.425621
7146,2023-10-25 17:00:00,37.0,12.22,21.0,43.0,31.0,17,25,10,2,ES1148A,2.222245,41.425621
7147,2023-10-25 18:00:00,48.0,12.22,31.0,47.0,26.0,18,25,10,2,ES1148A,2.222245,41.425621
7148,2023-10-25 19:00:00,54.0,12.22,26.0,48.0,23.0,19,25,10,2,ES1148A,2.222245,41.425621
7149,2023-10-25 20:00:00,30.0,12.22,21.0,39.0,28.0,20,25,10,2,ES1148A,2.222245,41.425621
7150,2023-10-25 21:00:00,17.0,12.22,25.0,21.0,40.0,21,25,10,2,ES1148A,2.222245,41.425621
7151,2023-10-25 22:00:00,17.0,12.22,17.0,49.0,16.0,22,25,10,2,ES1148A,2.222245,41.425621
7152,2023-10-25 23:00:00,10.0,16.53,6.0,58.0,7.0,23,25,10,2,ES1148A,2.222245,41.425621
7153,2023-10-26 00:00:00,11.0,16.53,7.0,53.0,9.0,0,26,10,3,ES1148A,2.222245,41.425621
7154,2023-10-26 01:00:00,6.0,16.53,5.0,53.0,8.0,1,26,10,3,ES1148A,2.222245,41.425621
7155,2023-10-26 02:00:00,7.0,16.53,8.0,55.0,7.0,2,26,10,3,ES1148A,2.222245,41.425621
7156,2023-10-26 03:00:00,11.0,16.53,15.0,49.0,11.0,3,26,10,3,ES1148A,2.222245,41.425621
7157,2023-10-26 04:00:00,17.0,16.53,17.0,17.0,44.0,4,26,10,3,ES1148A,2.222245,41.425621
7158,2023-10-26 05:00:00,41.0,16.53,32.0,4.0,60.0,5,26,10,3,ES1148A,2.222245,41.425621
7159,2023-10-26 06:00:00,44.0,16.53,34.0,4.0,59.0,6,26,10,3,ES1148A,2.222245,41.425621
7160,2023-10-26 07:00:00,25.0,16.53,28.0,15.0,44.0,7,26,10,3,ES1148A,2.222245,41.425621
7161,2023-10-26 08:00:00,22.0,16.53,26.0,20.0,38.0,8,26,10,3,ES1148A,2.222245,41.425621
7162,2023-10-26 09:00:00,25.0,16.53,36.0,22.0,35.0,9,26,10,3,ES1148A,2.222245,41.425621
7163,2023-10-26 10:00:00,27.0,16.53,48.0,13.0,43.0,10,26,10,3,ES1148A,2.222245,41.425621
7164,2023-10-26 11:00:00,34.0,16.53,40.0,29.0,37.0,11,26,10,3,ES1148A,2.222245,41.425621
7165,2023-10-26 12:00:00,24.0,16.53,39.0,37.0,35.0,12,26,10,3,ES1148A,2.222245,41.425621
7166,2023-10-26 13:00:00,26.0,16.53,37.0,40.0,34.0,13,26,10,3,ES1148A,2.222245,41.425621
7167,2023-10-26 14:00:00,15.0,16.53,27.0,45.0,19.0,14,26,10,3,ES1148A,2.222245,41.425621
7168,2023-10-26 15:00:00,24.0,16.53,29.0,41.0,27.0,15,26,10,3,ES1148A,2.222245,41.425621
7169,2023-10-26 16:00:00,24.0,16.53,30.0,31.0,37.0,16,26,10,3,ES1148A,2.222245,41.425621
7170,2023-10-26 17:00:00,16.0,16.53,27.0,23.0,31.0,17,26,10,3,ES1148A,2.222245,41.425621
7171,2023-10-26 18:00:00,11.0,16.53,13.0,37.0,14.0,18,26,10,3,ES1148A,2.222245,41.425621
7172,2023-10-26 19:00:00,10.0,16.53,9.0,52.0,10.0,19,26,10,3,ES1148A,2.222245,41.425621
7173,2023-10-26 20:00:00,7.0,16.53,9.0,57.0,10.0,20,26,10,3,ES1148A,2.222245,41.425621
7174,2023-10-26 21:00:00,7.0,16.53,10.0,65.0,7.0,21,26,10,3,ES1148A,2.222245,41.425621
7175,2023-10-26 22:00:00,6.0,16.53,9.0,73.0,6.0,22,26,10,3,ES1148A,2.222245,41.425621
7176,2023-10-26 23:00:00,4.0,15.83,5.0,76.0,5.0,23,26,10,3,ES1148A,2.222245,41.425621
7177,2023-10-27 00:00:00,6.0,15.83,4.0,80.0,5.0,0,27,10,4,ES1148A,2.222245,41.425621
7178,2023-10-27 01:00:00,5.0,15.83,2.0,83.0,5.0,1,27,10,4,ES1148A,2.222245,41.425621
7179,2023-10-27 02:00:00,5.0,15.83,4.0,80.0,5.0,2,27,10,4,ES1148A,2.222245,41.425621
7180,2023-10-27 03:00:00,10.0,15.83,4.0,74.0,9.0,3,27,10,4,ES1148A,2.222245,41.425621
7181,2023-10-27 04:00:00,11.0,15.83,7.0,66.0,15.0,4,27,10,4,ES1148A,2.222245,41.425621
7182,2023-10-27 05:00:00,17.0,15.83,19.0,63.0,19.0,5,27,10,4,ES1148A,2.222245,41.425621
7183,2023-10-27 06:00:00,18.0,15.83,17.0,52.0,27.0,6,27,10,4,ES1148A,2.222245,41.425621
7184,2023-10-27 07:00:00,25.0,15.83,18.0,48.0,29.0,7,27,10,4,ES1148A,2.222245,41.425621
7185,2023-10-27 08:00:00,17.0,15.83,16.0,49.0,25.0,8,27,10,4,ES1148A,2.222245,41.425621
7186,2023-10-27 09:00:00,16.0,15.83,19.0,54.0,20.0,9,27,10,4,ES1148A,2.222245,41.425621
7187,2023-10-27 10:00:00,13.0,15.83,15.0,62.0,16.0,10,27,10,4,ES1148A,2.222245,41.425621
7188,2023-10-27 11:00:00,12.0,15.83,9.0,71.0,13.0,11,27,10,4,ES1148A,2.222245,41.425621
7189,2023-10-27 12:00:00,11.0,15.83,8.0,71.0,16.0,12,27,10,4,ES1148A,2.222245,41.425621
7190,2023-10-27 13:00:00,14.0,15.83,11.0,71.0,16.0,13,27,10,4,ES1148A,2.222245,41.425621
7191,2023-10-27 14:00:00,13.0,15.83,11.0,70.0,18.0,14,27,10,4,ES1148A,2.222245,41.425621
7192,2023-10-27 15:00:00,15.0,15.83,12.0,67.0,21.0,15,27,10,4,ES1148A,2.222245,41.425621
7193,2023-10-27 16:00:00,17.0,15.83,13.0,61.0,26.0,16,27,10,4,ES1148A,2.222245,41.425621
7194,2023-10-27 17:00:00,26.0,15.83,26.0,50.0,35.0,17,27,10,4,ES1148A,2.222245,41.425621
7195,2023-10-27 18:00:00,36.0,15.83,30.0,47.0,39.0,18,27,10,4,ES1148A,2.222245,41.425621
7196,2023-10-27 19:00:00,53.0,15.83,34.0,37.0,43.0,19,27,10,4,ES1148A,2.222245,41.425621
7197,2023-10-27 20:00:00,61.0,15.83,20.0,33.0,44.0,20,27,10,4,ES1148A,2.222245,41.425621
7198,2023-10-27 21:00:00,64.0,15.83,13.0,8.0,64.0,21,27,10,4,ES1148A,2.222245,41.425621
7199,2023-10-27 22:00:00,52.0,15.83,27.0,4.0,63.0,22,27,10,4,ES1148A,2.222245,41.425621
7200,2023-10-27 23:00:00,37.0,13.06,14.0,23.0,44.0,23,27,10,4,ES1148A,2.222245,41.425621
7201,2023-10-28 00:00:00,32.0,13.06,10.0,45.0,21.0,0,28,10,5,ES1148A,2.222245,41.425621
7202,2023-10-28 01:00:00,19.0,13.06,15.0,56.0,11.0,1,28,10,5,ES1148A,2.222245,41.425621
7203,2023-10-28 02:00:00,8.0,13.06,12.0,52.0,13.0,2,28,10,5,ES1148A,2.222245,41.425621
7204,2023-10-28 03:00:00,10.0,13.06,11.0,42.0,22.0,3,28,10,5,ES1148A,2.222245,41.425621
7205,2023-10-28 04:00:00,13.0,13.06,16.0,37.0,27.0,4,28,10,5,ES1148A,2.222245,41.425621
7206,2023-10-28 05:00:00,18.0,13.06,26.0,33.0,29.0,5,28,10,5,ES1148A,2.222245,41.425621
7207,2023-10-28 06:00:00,25.0,13.06,21.0,37.0,27.0,6,28,10,5,ES1148A,2.222245,41.425621
7208,2023-10-28 07:00:00,22.0,13.06,28.0,25.0,41.0,7,28,10,5,ES1148A,2.222245,41.425621
7209,2023-10-28 08:00:00,21.0,13.06,28.0,53.0,20.0,8,28,10,5,ES1148A,2.222245,41.425621
7210,2023-10-28 09:00:00,14.0,13.06,26.0,62.0,12.0,9,28,10,5,ES1148A,2.222245,41.425621
7211,2023-10-28 10:00:00,13.0,13.06,15.0,69.0,9.0,10,28,10,5,ES1148A,2.222245,41.425621
7212,2023-10-28 11:00:00,12.0,13.06,14.0,71.0,9.0,11,28,10,5,ES1148A,2.222245,41.425621
7213,2023-10-28 12:00:00,10.0,13.06,14.0,69.0,12.0,12,28,10,5,ES1148A,2.222245,41.425621
7214,2023-10-28 13:00:00,9.0,13.06,14.0,75.0,10.0,13,28,10,5,ES1148A,2.222245,41.425621
7215,2023-10-28 14:00:00,12.0,13.06,13.0,74.0,11.0,14,28,10,5,ES1148A,2.222245,41.425621
7216,2023-10-28 15:00:00,13.0,13.06,15.0,74.0,10.0,15,28,10,5,ES1148A,2.222245,41.425621
7217,2023-10-28 16:00:00,15.0,13.06,18.0,74.0,14.0,16,28,10,5,ES1148A,2.222245,41.425621
7218,2023-10-28 17:00:00,22.0,13.06,15.0,74.0,14.0,17,28,10,5,ES1148A,2.222245,41.425621
7219,2023-10-28 18:00:00,24.0,13.06,18.0,68.0,18.0,18,28,10,5,ES1148A,2.222245,41.425621
